Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Poverty gap at national poverty lines (%),SI.POV.NAGP,Cambodia,KHM,..,..,..,8.7,5.3,4.7,4.2,3.1,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Cameroon,CMR,..,..,12.3,..,..,..,..,..,..,14.4,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Central African Republic,CAF,..,..,..,33.1,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Chad,TCD,..,..,..,..,..,..,19.7,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Colombia,COL,..,..,..,..,..,15.1,13.4,12.9,11.8,10.8,10.3,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,26.1,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Congo, Rep.",COG,..,..,..,..,..,..,16.7,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Costa Rica,CRI,..,..,..,..,..,7.9,8.3,8.1,8.3,8.8,8.8,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Cote d'Ivoire,CIV,..,..,..,18.2,..,..,..,..,..,..,16.3,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Ecuador,ECU,..,..,15.3,14.5,14.4,12.7,10.8,10.5,9,7.9,8.5,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Ethiopia,ETH,..,..,..,..,..,7.8,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Fiji,FJI,..,..,..,9.9,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Gambia, The",GMB,..,..,..,..,..,27.9,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Georgia,GEO,..,..,6.4,5.4,5.3,6.8,5.6,4.3,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Ghana,GHA,..,..,..,..,..,..,..,7.8,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Guinea,GIN,..,..,17.6,..,..,..,..,18.4,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Haiti,HTI,..,..,..,..,..,..,..,24.4,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Honduras,HND,..,..,48.7,46.9,47.2,49.1,51.2,52.8,50.4,49.3,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,India,IND,..,..,..,..,6.2,..,4,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Indonesia,IDN,..,..,5.1,2.8,2.5,2.2,2.1,1.9,1.8,1.8,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Iraq,IRQ,..,..,..,..,..,..,..,4.1,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Jordan,JOR,..,..,..,2.6,..,3.6,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Kazakhstan,KAZ,..,..,2.4,2.3,1.3,1.1,0.9,0.5,0.4,0.4,0.3,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Kosovo,XKX,..,..,..,..,9.6,7.3,7.5,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Kyrgyz Republic,KGZ,..,..,6.6,7.5,6.1,7.5,7.5,7.7,7,5.4,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Lao PDR,LAO,..,..,6.5,..,..,..,..,5.5,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Lebanon,LBN,..,..,..,..,..,..,..,7,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Lesotho,LSO,..,..,..,..,..,29.5,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Liberia,LBR,..,..,24.4,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Macedonia, FYR",MKD,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Madagascar,MDG,..,..,..,..,..,33.9,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Malawi,MWI,..,..,..,..,..,18.9,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Malaysia,MYS,..,..,0.8,..,0.8,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Maldives,MDV,..,..,..,..,4.1,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Mali,MLI,..,..,..,..,13.2,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Mauritania,MRT,..,19.3,..,14.5,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Mexico,MEX,..,..,..,..,..,0.453,..,0.444,..,0.442,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,15.1,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Moldova,MDA,..,..,5.9,6.4,5.9,4.5,3.2,2.9,2,1.5,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Mongolia,MNG,..,..,..,..,..,11.5,9.2,7.1,..,5.2,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Montenegro,MNE,..,..,1.4,0.9,1.4,1.1,2,2.8,1.1,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Morocco,MAR,..,3.5,1.9,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Mozambique,MOZ,..,..,..,21.2,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Namibia,NAM,..,..,..,..,8.8,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Nepal,NPL,..,..,..,..,..,5.4,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Nicaragua,NIC,..,..,..,..,14.1,..,..,..,..,8.1,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Niger,NER,..,..,..,..,..,..,19.6,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Nigeria,NGA,..,..,..,..,17,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Pakistan,PAK,..,..,..,..,..,..,..,..,5.83,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Papua New Guinea,PNG,..,..,..,..,15.7,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Paraguay,PRY,..,..,41.3,37.9,39.8,40.5,40,37.3,33.3,35.3,34.5,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Peru,PER,..,..,14.2,12,10.4,9,7.8,7.1,6.2,5.8,5.4,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Philippines,PHL,..,..,..,..,5.35989,..,..,5.14329,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Russian Federation,RUS,..,..,1.3,1.3,1.2,1.2,1.2,0.9,1,1,1.3,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Rwanda,RWA,..,..,..,..,..,14.8,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Sao Tome and Principe,STP,..,..,..,..,23,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Senegal,SEN,..,17.2,..,..,..,14.5,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Seychelles,SYC,..,..,..,..,..,..,..,..,12.6,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Sierra Leone,SLE,..,..,..,..,..,..,16.1,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Solomon Islands,SLB,..,..,..,..,..,..,..,..,3.2,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,South Sudan,SSD,..,..,..,..,23.7,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Sri Lanka,LKA,..,..,..,..,1.7,..,..,1.2,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Sudan,SDN,..,..,..,..,16.2,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Swaziland,SWZ,..,32.4,..,..,30.4,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Syrian Arab Republic,SYR,..,..,7.4,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Tanzania,TZA,..,..,..,..,..,..,6.7,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Timor-Leste,TLS,..,..,13.6,..,..,..,..,..,..,10.4,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Togo,TGO,..,..,..,..,..,..,24.4,..,..,..,22.1,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Tunisia,TUN,..,9.3,..,..,..,3.9,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Uganda,UGA,..,..,..,..,6.8,..,..,5.2,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Uruguay,URY,..,..,6.7,5.3,4.3,3.4,2.4,2.2,2.1,1.6,1.6,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Vietnam,VNM,..,..,..,..,..,5.9,..,4.5,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,West Bank and Gaza,PSE,..,..,5.8,..,6.3,6.4,6,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Zambia,ZMB,..,..,..,..,..,28,..,..,..,..,..,..
Poverty gap at national poverty lines (%),SI.POV.NAGP,Zimbabwe,ZWE,..,..,..,..,..,..,34.1,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Afghanistan,AFG,..,..,36.3,..,..,..,35.8,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Albania,ALB,..,..,..,12.4,..,..,..,14.3,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Algeria,DZA,..,..,..,..,..,..,5.5,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Angola,AGO,..,..,..,36.6,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Armenia,ARM,..,..,..,27.6,34.1,35.8,35,32.4,32,30,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Azerbaijan,AZE,..,..,15.8,13.2,10.9,9.1,7.6,6,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Bangladesh,BGD,..,48.9,..,..,..,31.5,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Belarus,BLR,..,41.9,7.7,6.1,5.4,5.2,7.3,6.3,5.5,4.8,5.1,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
